Unnamed: 0,smiles,property,value,smiles_no_dummy,selfies,BigSMILES
1465,[*]OC(CC)(CC)C([*])=O,Egc,6.0873,COC(CC)(CC)C(C)=O,[C][O][C][Branch1][Ring1][C][C][Branch1][Ring1][C][C][C][Branch1][C][C][=O],{[][<]*O[>][<]}{[>][<]CCCCC[>][<]}{[>][<]*C=O[>][]}
1466,[*]OC(C)(C)C([*])=O,Egc,5.8214,COC(C)(C)C(C)=O,[C][O][C][Branch1][C][C][Branch1][C][C][C][Branch1][C][C][=O],{[][<]*O[>][<]}{[>][<]CCC[>][<]}{[>][<]*C=O[>][]}
1468,[*]CCCC(C)CCC(=O)O[*],Egc,6.54,CCCCC(C)CCC(=O)OC,[C][C][C][C][C][Branch1][C][C][C][C][C][=Branch1][C][=O][O][C],{[][<]*C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]CC[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C=O[>][<]}{[>][<]*O[>][]}
1470,[*]CC(CCl)(CCl)C(=O)O[*],Egc,6.551,CCC(CCl)(CCl)C(=O)OC,[C][C][C][Branch1][Ring1][C][Cl][Branch1][Ring1][C][Cl][C][=Branch1][C][=O][O][C],{[][<]*C[>][<]}{[>][<]ClCCCCl[>][<]}{[>][<]C=O[>][<]}{[>][<]*O[>][]}
1472,[*]OC(CC([*])=O)C(C)(Cl)Cl,Egc,6.4677,COC(CC(C)=O)C(C)(Cl)Cl,[C][O][C][Branch1][#Branch1][C][C][Branch1][C][C][=O][C][Branch1][C][C][Branch1][C][Cl][Cl],{[][<]*O[>][<]}{[>][<]CC(C)(Cl)Cl[>][<]}{[>][<]C[>][<]}{[>][<]*C=O[>][]}
1473,[*]Oc1ccc(C=CC([*])=O)cc1,Egc,3.6422,COc1ccc(C=CC(C)=O)cc1,[C][O][C][=C][C][=C][Branch1][Branch2][C][=C][C][Branch1][C][C][=O][C][=C][Ring1][O],{[][<]*O[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]*C=O[>][]}
1474,[*]CC(F)(F)C(F)(F)C(F)(F)COC(=O)CCCCC(=O)O[*],Egc,6.6433,CCC(F)(F)C(F)(F)C(F)(F)COC(=O)CCCCC(=O)OC,[C][C][C][Branch1][C][F][Branch1][C][F][C][Branch1][C][F][Branch1][C][F][C][Branch1][C][F][Branch1][C][F][C][O][C][=Branch1][C][=O][C][C][C][C][C][=Branch1][C][=O][O][C],{[][<]*C[>][<]}{[>][<]FCF[>][<]}{[>][<]FCF[>][<]}{[>][<]FCF[>][<]}{[>][<]C[>][<]}{[>][<]O[>][<]}{[>][<]C=O[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C=O[>][<]}{[>][<]*O[>][]}
1475,[*]CCCCCOC(=O)c1ccc(C(=O)NCCCCCCNC(=O)c2ccc(C(=O)O[*])cc2)cc1,Egc,4.3426,CCCCCCOC(=O)c1ccc(C(=O)NCCCCCCNC(=O)c2ccc(C(=O)OC)cc2)cc1,[C][C][C][C][C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][P][C][=Branch1][C][=O][N][C][C][C][C][C][C][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][#Branch1][C][=Branch1][C][=O][O][C][C][=C][Ring1][#Branch2][C][=C][Ring2][Ring1][N],{[][<]*C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]O[>][<]}{[>][<]C=O[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]C=O[>][<]}{[>][<]N[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]N[>][<]}{[>][<]C=O[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]C=O[>][<]}{[>][<]*O[>][]}
1476,[*]CCCCCOC(=O)C(=O)O[*],Egc,5.5658,CCCCCCOC(=O)C(=O)OC,[C][C][C][C][C][C][O][C][=Branch1][C][=O][C][=Branch1][C][=O][O][C],{[][<]*C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]O[>][<]}{[>][<]C=O[>][<]}{[>][<]C=O[>][<]}{[>][<]*O[>][]}
1477,[*]CCCCCOC(=O)CCCCS(=O)(=O)CCCCC(=O)O[*],Egc,6.9262,CCCCCCOC(=O)CCCCS(=O)(=O)CCCCC(=O)OC,[C][C][C][C][C][C][O][C][=Branch1][C][=O][C][C][C][C][S][=Branch1][C][=O][=Branch1][C][=O][C][C][C][C][C][=Branch1][C][=O][O][C],{[][<]*C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]O[>][<]}{[>][<]C=O[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]O=S=O[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C=O[>][<]}{[>][<]*O[>][]}
1478,[*]CCCCCc1ccc(CCCCCOC(=O)c2ccc(C(=O)O[*])cc2)cc1,Egc,3.7742,CCCCCCc1ccc(CCCCCOC(=O)c2ccc(C(=O)OC)cc2)cc1,[C][C][C][C][C][C][C][=C][C][=C][Branch2][Ring1][O][C][C][C][C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][#Branch1][C][=Branch1][C][=O][O][C][C][=C][Ring1][#Branch2][C][=C][Ring2][Ring1][Branch2],{[][<]*C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]O[>][<]}{[>][<]C=O[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]C=O[>][<]}{[>][<]*O[>][]}
1479,[*]Oc1ccc(OC(=O)CCC([*])=O)cc1,Egc,5.0485,COc1ccc(OC(=O)CCC(C)=O)cc1,[C][O][C][=C][C][=C][Branch1][=N][O][C][=Branch1][C][=O][C][C][C][Branch1][C][C][=O][C][=C][Ring1][=C],{[][<]*O[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]O[>][<]}{[>][<]C=O[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]*C=O[>][]}
1480,[*]Oc1ccc(OC(=O)c2ccc(C([*])=O)cc2)cc1,Egc,3.7683,COc1ccc(OC(=O)c2ccc(C(C)=O)cc2)cc1,[C][O][C][=C][C][=C][Branch2][Ring1][Branch1][O][C][=Branch1][C][=O][C][=C][C][=C][Branch1][=Branch1][C][Branch1][C][C][=O][C][=C][Ring1][=Branch2][C][=C][Ring2][Ring1][C],{[][<]*O[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]O[>][<]}{[>][<]C=O[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]*C=O[>][]}
1481,[*]CCC(=O)Oc1ccc(OC(=O)CCN2CCN([*])C(C)C2)cc1,Egc,4.6472,CCCC(=O)Oc1ccc(OC(=O)CCN2CCN(C)C(C)C2)cc1,[C][C][C][C][=Branch1][C][=O][O][C][=C][C][=C][Branch2][Ring1][=Branch1][O][C][=Branch1][C][=O][C][C][N][C][C][N][Branch1][C][C][C][Branch1][C][C][C][Ring1][Branch2][C][=C][Ring2][Ring1][Ring1],{[][<]*C[>][<]}{[>][<]C[>][<]}{[>][<]C=O[>][<]}{[>][<]O[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]O[>][<]}{[>][<]C=O[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]*N1CCNCC1C[>][]}
1482,[*]OC(C)COC(=O)C([*])=O,Egc,5.4575,COC(C)COC(=O)C(C)=O,[C][O][C][Branch1][C][C][C][O][C][=Branch1][C][=O][C][Branch1][C][C][=O],{[][<]*O[>][<]}{[>][<]CC[>][<]}{[>][<]C[>][<]}{[>][<]O[>][<]}{[>][<]C=O[>][<]}{[>][<]*C=O[>][]}
1483,[*]CCCCCCCCCCCCCCOC(=O)c1ccc(C(=O)NCCCCCNC(=O)c2ccc(C(=O)O[*])cc2)cc1,Egc,4.6624,CCCCCCCCCCCCCCCOC(=O)c1ccc(C(=O)NCCCCCNC(=O)c2ccc(C(=O)OC)cc2)cc1,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][S][C][=Branch1][C][=O][N][C][C][C][C][C][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][#Branch1][C][=Branch1][C][=O][O][C][C][=C][Ring1][#Branch2][C][=C][Ring2][Ring1][O],{[][<]*C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]O[>][<]}{[>][<]C=O[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]C=O[>][<]}{[>][<]N[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]N[>][<]}{[>][<]C=O[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]C=O[>][<]}{[>][<]*O[>][]}
1484,[*]CCCCOC(=O)CC(=O)O[*],Egc,6.6946,CCCCCOC(=O)CC(=O)OC,[C][C][C][C][C][O][C][=Branch1][C][=O][C][C][=Branch1][C][=O][O][C],{[][<]*C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]O[>][<]}{[>][<]C=O[>][<]}{[>][<]C[>][<]}{[>][<]C=O[>][<]}{[>][<]*O[>][]}
1485,[*]CCCCOC(=O)C(=O)O[*],Egc,5.0922,CCCCCOC(=O)C(=O)OC,[C][C][C][C][C][O][C][=Branch1][C][=O][C][=Branch1][C][=O][O][C],{[][<]*C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]O[>][<]}{[>][<]C=O[>][<]}{[>][<]C=O[>][<]}{[>][<]*O[>][]}
1486,[*]CCCCOC(=O)COCC(=O)O[*],Egc,6.6832,CCCCCOC(=O)COCC(=O)OC,[C][C][C][C][C][O][C][=Branch1][C][=O][C][O][C][C][=Branch1][C][=O][O][C],{[][<]*C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]O[>][<]}{[>][<]C=O[>][<]}{[>][<]C[>][<]}{[>][<]O[>][<]}{[>][<]C[>][<]}{[>][<]C=O[>][<]}{[>][<]*O[>][]}
1487,[*]CCCCOC(=O)Cc1ccc(CC(=O)O[*])cc1,Egc,5.4635,CCCCCOC(=O)Cc1ccc(CC(=O)OC)cc1,[C][C][C][C][C][O][C][=Branch1][C][=O][C][C][=C][C][=C][Branch1][Branch2][C][C][=Branch1][C][=O][O][C][C][=C][Ring1][O],{[][<]*C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]O[>][<]}{[>][<]C=O[>][<]}{[>][<]C[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]C[>][<]}{[>][<]C=O[>][<]}{[>][<]*O[>][]}
1488,[*]CCCCOC(=O)CCCCS(=O)(=O)CCCCC(=O)O[*],Egc,6.544,CCCCCOC(=O)CCCCS(=O)(=O)CCCCC(=O)OC,[C][C][C][C][C][O][C][=Branch1][C][=O][C][C][C][C][S][=Branch1][C][=O][=Branch1][C][=O][C][C][C][C][C][=Branch1][C][=O][O][C],{[][<]*C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]O[>][<]}{[>][<]C=O[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]O=S=O[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C=O[>][<]}{[>][<]*O[>][]}
1489,[*]CCCCCCCCCCCCCOC(=O)c1ccc(C(=O)NCCCCCCNC(=O)c2ccc(C(=O)O[*])cc2)cc1,Egc,4.6196,CCCCCCCCCCCCCCOC(=O)c1ccc(C(=O)NCCCCCCNC(=O)c2ccc(C(=O)OC)cc2)cc1,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][O][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][P][C][=Branch1][C][=O][N][C][C][C][C][C][C][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][#Branch1][C][=Branch1][C][=O][O][C][C][=C][Ring1][#Branch2][C][=C][Ring2][Ring1][N],{[][<]*C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]O[>][<]}{[>][<]C=O[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]C=O[>][<]}{[>][<]N[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]N[>][<]}{[>][<]C=O[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]C=O[>][<]}{[>][<]*O[>][]}
1490,[*]CC(CBr)(CBr)COC(=O)CCCCC(=O)O[*],Egc,6.0899,CCC(CBr)(CBr)COC(=O)CCCCC(=O)OC,[C][C][C][Branch1][Ring1][C][Br][Branch1][Ring1][C][Br][C][O][C][=Branch1][C][=O][C][C][C][C][C][=Branch1][C][=O][O][C],{[][<]*C[>][<]}{[>][<]BrCCCBr[>][<]}{[>][<]C[>][<]}{[>][<]O[>][<]}{[>][<]C=O[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C=O[>][<]}{[>][<]*O[>][]}
1491,[*]CC(CCl)(CCl)COC(=O)CCCCC(=O)O[*],Egc,6.8357,CCC(CCl)(CCl)COC(=O)CCCCC(=O)OC,[C][C][C][Branch1][Ring1][C][Cl][Branch1][Ring1][C][Cl][C][O][C][=Branch1][C][=O][C][C][C][C][C][=Branch1][C][=O][O][C],{[][<]*C[>][<]}{[>][<]ClCCCCl[>][<]}{[>][<]C[>][<]}{[>][<]O[>][<]}{[>][<]C=O[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C=O[>][<]}{[>][<]*O[>][]}
1492,[*]CC(CCl)(CBr)COC(=O)CCCCC(=O)O[*],Egc,6.6998,CCC(CCl)(CBr)COC(=O)CCCCC(=O)OC,[C][C][C][Branch1][Ring1][C][Cl][Branch1][Ring1][C][Br][C][O][C][=Branch1][C][=O][C][C][C][C][C][=Branch1][C][=O][O][C],{[][<]*C[>][<]}{[>][<]ClCCCBr[>][<]}{[>][<]C[>][<]}{[>][<]O[>][<]}{[>][<]C=O[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C=O[>][<]}{[>][<]*O[>][]}
1493,[*]CC(C)(C)COC(=O)CCCCC(=O)O[*],Egc,6.692,CCC(C)(C)COC(=O)CCCCC(=O)OC,[C][C][C][Branch1][C][C][Branch1][C][C][C][O][C][=Branch1][C][=O][C][C][C][C][C][=Branch1][C][=O][O][C],{[][<]*C[>][<]}{[>][<]CCC[>][<]}{[>][<]C[>][<]}{[>][<]O[>][<]}{[>][<]C=O[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C=O[>][<]}{[>][<]*O[>][]}
1495,[*]CCCOC(=O)C1CCC(C(=O)O[*])CC1,Egc,6.703,CCCCOC(=O)C1CCC(C(=O)OC)CC1,[C][C][C][C][O][C][=Branch1][C][=O][C][C][C][C][Branch1][#Branch1][C][=Branch1][C][=O][O][C][C][C][Ring1][#Branch2],{[][<]*C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]O[>][<]}{[>][<]C=O[>][<]}{[>][<]C1CCCCC1[>][<]}{[>][<]C=O[>][<]}{[>][<]*O[>][]}
1496,[*]CCCOC(=O)c1cccc(C(=O)O[*])c1,Egc,5.151,CCCCOC(=O)c1cccc(C(=O)OC)c1,[C][C][C][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][Branch1][#Branch1][C][=Branch1][C][=O][O][C][=C][Ring1][#Branch2],{[][<]*C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]O[>][<]}{[>][<]C=O[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]C=O[>][<]}{[>][<]*O[>][]}
1497,[*]OC(C)CCOC(=O)c1cccc(C([*])=O)c1,Egc,5.0532,COC(C)CCOC(=O)c1cccc(C(C)=O)c1,[C][O][C][Branch1][C][C][C][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][Branch1][=Branch1][C][Branch1][C][C][=O][=C][Ring1][=Branch2],{[][<]*O[>][<]}{[>][<]CC[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]O[>][<]}{[>][<]C=O[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]*C=O[>][]}
1499,[*]CC(C)(C)COC(=O)CCC(=O)O[*],Egc,6.4486,CCC(C)(C)COC(=O)CCC(=O)OC,[C][C][C][Branch1][C][C][Branch1][C][C][C][O][C][=Branch1][C][=O][C][C][C][=Branch1][C][=O][O][C],{[][<]*C[>][<]}{[>][<]CCC[>][<]}{[>][<]C[>][<]}{[>][<]O[>][<]}{[>][<]C=O[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C=O[>][<]}{[>][<]*O[>][]}
1500,[*]CCCOC(=O)C(=O)O[*],Egc,5.7163,CCCCOC(=O)C(=O)OC,[C][C][C][C][O][C][=Branch1][C][=O][C][=Branch1][C][=O][O][C],{[][<]*C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]O[>][<]}{[>][<]C=O[>][<]}{[>][<]C=O[>][<]}{[>][<]*O[>][]}
1501,[*]CC(CCl)(CCl)COC(=O)C(=O)O[*],Egc,5.906,CCC(CCl)(CCl)COC(=O)C(=O)OC,[C][C][C][Branch1][Ring1][C][Cl][Branch1][Ring1][C][Cl][C][O][C][=Branch1][C][=O][C][=Branch1][C][=O][O][C],{[][<]*C[>][<]}{[>][<]ClCCCCl[>][<]}{[>][<]C[>][<]}{[>][<]O[>][<]}{[>][<]C=O[>][<]}{[>][<]C=O[>][<]}{[>][<]*O[>][]}
1502,[*]CC(C)(C)COC(=O)C(=O)O[*],Egc,4.957,CCC(C)(C)COC(=O)C(=O)OC,[C][C][C][Branch1][C][C][Branch1][C][C][C][O][C][=Branch1][C][=O][C][=Branch1][C][=O][O][C],{[][<]*C[>][<]}{[>][<]CCC[>][<]}{[>][<]C[>][<]}{[>][<]O[>][<]}{[>][<]C=O[>][<]}{[>][<]C=O[>][<]}{[>][<]*O[>][]}
1503,[*]CCCOC(=O)Cc1ccc(CC(=O)O[*])cc1,Egc,5.2766,CCCCOC(=O)Cc1ccc(CC(=O)OC)cc1,[C][C][C][C][O][C][=Branch1][C][=O][C][C][=C][C][=C][Branch1][Branch2][C][C][=Branch1][C][=O][O][C][C][=C][Ring1][O],{[][<]*C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]O[>][<]}{[>][<]C=O[>][<]}{[>][<]C[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]C[>][<]}{[>][<]C=O[>][<]}{[>][<]*O[>][]}
1504,[*]CC(C)(C)COC(=O)CCCCCCCCC(=O)O[*],Egc,6.6996,CCC(C)(C)COC(=O)CCCCCCCCC(=O)OC,[C][C][C][Branch1][C][C][Branch1][C][C][C][O][C][=Branch1][C][=O][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C],{[][<]*C[>][<]}{[>][<]CCC[>][<]}{[>][<]C[>][<]}{[>][<]O[>][<]}{[>][<]C=O[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C=O[>][<]}{[>][<]*O[>][]}
1505,[*]CC(C)(C)COC(=O)CCCCCCC(=O)O[*],Egc,6.7281,CCC(C)(C)COC(=O)CCCCCCC(=O)OC,[C][C][C][Branch1][C][C][Branch1][C][C][C][O][C][=Branch1][C][=O][C][C][C][C][C][C][C][=Branch1][C][=O][O][C],{[][<]*C[>][<]}{[>][<]CCC[>][<]}{[>][<]C[>][<]}{[>][<]O[>][<]}{[>][<]C=O[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C=O[>][<]}{[>][<]*O[>][]}
1506,[*]OC(C)CCOC(=O)CCCCS(=O)(=O)CCCCC([*])=O,Egc,6.6674,COC(C)CCOC(=O)CCCCS(=O)(=O)CCCCC(C)=O,[C][O][C][Branch1][C][C][C][C][O][C][=Branch1][C][=O][C][C][C][C][S][=Branch1][C][=O][=Branch1][C][=O][C][C][C][C][C][Branch1][C][C][=O],{[][<]*O[>][<]}{[>][<]CC[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]O[>][<]}{[>][<]C=O[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]O=S=O[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]*C=O[>][]}
1507,[*]Cc1ccc(COC(=O)CCCC(=O)O[*])cc1,Egc,5.4521,CCc1ccc(COC(=O)CCCC(=O)OC)cc1,[C][C][C][=C][C][=C][Branch1][S][C][O][C][=Branch1][C][=O][C][C][C][C][=Branch1][C][=O][O][C][C][=C][Ring1][P],{[][<]*C[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]C[>][<]}{[>][<]O[>][<]}{[>][<]C=O[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C=O[>][<]}{[>][<]*O[>][]}
1509,[*]Cc1ccc(COC(=O)c2cccc(C(=O)O[*])c2)cc1,Egc,4.5912,CCc1ccc(COC(=O)c2cccc(C(=O)OC)c2)cc1,[C][C][C][=C][C][=C][Branch2][Ring1][#Branch1][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][Branch1][#Branch1][C][=Branch1][C][=O][O][C][=C][Ring1][#Branch2][C][=C][Ring2][Ring1][Ring2],{[][<]*C[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]C[>][<]}{[>][<]O[>][<]}{[>][<]C=O[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]C=O[>][<]}{[>][<]*O[>][]}
1510,[*]Cc1ccc(COC(=O)CCCCCC(=O)O[*])cc1,Egc,5.6303,CCc1ccc(COC(=O)CCCCCC(=O)OC)cc1,[C][C][C][=C][C][=C][Branch2][Ring1][C][C][O][C][=Branch1][C][=O][C][C][C][C][C][C][=Branch1][C][=O][O][C][C][=C][Ring2][Ring1][Ring1],{[][<]*C[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]C[>][<]}{[>][<]O[>][<]}{[>][<]C=O[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C=O[>][<]}{[>][<]*O[>][]}
1511,[*]Cc1ccc(COC(=O)CCCCCCCCC(=O)O[*])cc1,Egc,5.2222,CCc1ccc(COC(=O)CCCCCCCCC(=O)OC)cc1,[C][C][C][=C][C][=C][Branch2][Ring1][Branch1][C][O][C][=Branch1][C][=O][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][C][=C][Ring2][Ring1][=Branch1],{[][<]*C[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]C[>][<]}{[>][<]O[>][<]}{[>][<]C=O[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C=O[>][<]}{[>][<]*O[>][]}
1514,[*]CCCCCCCCCCOC(=O)c1ccc2cc(C(=O)O[*])ccc2c1,Egc,3.7577,CCCCCCCCCCCOC(=O)c1ccc2cc(C(=O)OC)ccc2c1,[C][C][C][C][C][C][C][C][C][C][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Branch1][#Branch1][C][=Branch1][C][=O][O][C][C][=C][C][Ring1][#Branch2][=C][Ring1][=C],{[][<]*C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]O[>][<]}{[>][<]C=O[>][<]}{[>][<]c1ccc2ccccc2c1[>][<]}{[>][<]C=O[>][<]}{[>][<]*O[>][]}
1515,[*]OC(C)CCCC(C)C([*])=O,Egc,6.6886,COC(C)CCCC(C)C(C)=O,[C][O][C][Branch1][C][C][C][C][C][C][Branch1][C][C][C][Branch1][C][C][=O],{[][<]*O[>][<]}{[>][<]CC[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]CC[>][<]}{[>][<]*C=O[>][]}
1516,[*]CC(F)(F)C(F)(F)C(F)(F)COC(=O)c1cccc(-c2cccc(C(=O)O[*])c2)c1,Egc,4.3076,CCC(F)(F)C(F)(F)C(F)(F)COC(=O)c1cccc(-c2cccc(C(=O)OC)c2)c1,[C][C][C][Branch1][C][F][Branch1][C][F][C][Branch1][C][F][Branch1][C][F][C][Branch1][C][F][Branch1][C][F][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][Branch1][P][C][=C][C][=C][C][Branch1][#Branch1][C][=Branch1][C][=O][O][C][=C][Ring1][#Branch2][=C][Ring1][S],{[][<]*C[>][<]}{[>][<]FCF[>][<]}{[>][<]FCF[>][<]}{[>][<]FCF[>][<]}{[>][<]C[>][<]}{[>][<]O[>][<]}{[>][<]C=O[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]C=O[>][<]}{[>][<]*O[>][]}
